"groupA","interactPositionA","interactionA","groupB","interactPositionB","interactionB","strength","opacity","timepoint"
2,20,"CD74_MIF",12,20,"CD74_MIF",1.71,1,7
2,53,"ADRB2_VEGFB",4,53,"ADRB2_VEGFB",0.221,0.129239766081871,7
2,53,"ADRB2_VEGFB",7,53,"ADRB2_VEGFB",0.221,0.129239766081871,7
2,53,"ADRB2_VEGFB",8,53,"ADRB2_VEGFB",0.33,0.192982456140351,7
2,53,"ADRB2_VEGFB",9,53,"ADRB2_VEGFB",0.324,0.189473684210526,7
2,53,"ADRB2_VEGFB",12,53,"ADRB2_VEGFB",0.334,0.195321637426901,7
2,21,"SEMA4D_PLXNB1",6,21,"SEMA4D_PLXNB1",0.161,0.0941520467836257,7
2,21,"SEMA4D_PLXNB1",7,21,"SEMA4D_PLXNB1",0.298,0.174269005847953,7
2,21,"SEMA4D_PLXNB1",8,21,"SEMA4D_PLXNB1",0.18,0.105263157894737,7
2,21,"SEMA4D_PLXNB1",9,21,"SEMA4D_PLXNB1",0.185,0.108187134502924,7
2,21,"SEMA4D_PLXNB1",12,21,"SEMA4D_PLXNB1",0.236,0.138011695906433,7
2,21,"SEMA4D_PLXNB1",14,21,"SEMA4D_PLXNB1",0.264,0.154385964912281,7
2,22,"GRN_TNFRSF1B",3,22,"GRN_TNFRSF1B",0.641,0.374853801169591,7
2,22,"GRN_TNFRSF1B",15,22,"GRN_TNFRSF1B",0.349,0.204093567251462,7
2,22,"GRN_TNFRSF1B",17,22,"GRN_TNFRSF1B",0.534,0.312280701754386,7
2,54,"BMP7_BMPR1A_BMPR2",2,54,"BMP7_BMPR1A_BMPR2",0.14,0.0818713450292398,7
2,54,"BMP7_BMPR1A_BMPR2",4,54,"BMP7_BMPR1A_BMPR2",0.169,0.0988304093567252,7
2,54,"BMP7_BMPR1A_BMPR2",6,54,"BMP7_BMPR1A_BMPR2",0.223,0.130409356725146,7
2,54,"BMP7_BMPR1A_BMPR2",7,54,"BMP7_BMPR1A_BMPR2",0.283,0.165497076023392,7
2,54,"BMP7_BMPR1A_BMPR2",8,54,"BMP7_BMPR1A_BMPR2",0.146,0.0853801169590643,7
2,54,"BMP7_BMPR1A_BMPR2",12,54,"BMP7_BMPR1A_BMPR2",0.198,0.115789473684211,7
2,54,"BMP7_BMPR1A_BMPR2",13,54,"BMP7_BMPR1A_BMPR2",0.155,0.0906432748538012,7
2,54,"BMP7_BMPR1A_BMPR2",14,54,"BMP7_BMPR1A_BMPR2",0.316,0.184795321637427,7
2,55,"TGFbeta receptor1_TGFB1",3,55,"TGFbeta receptor1_TGFB1",0.712,0.416374269005848,7
2,55,"TGFbeta receptor1_TGFB1",5,55,"TGFbeta receptor1_TGFB1",0.456,0.266666666666667,7
2,55,"TGFbeta receptor1_TGFB1",11,55,"TGFbeta receptor1_TGFB1",0.431,0.252046783625731,7
2,55,"TGFbeta receptor1_TGFB1",14,55,"TGFbeta receptor1_TGFB1",0.254,0.148538011695906,7
2,55,"TGFbeta receptor1_TGFB1",15,55,"TGFbeta receptor1_TGFB1",0.233,0.13625730994152,7
2,55,"TGFbeta receptor1_TGFB1",16,55,"TGFbeta receptor1_TGFB1",0.554,0.323976608187135,7
2,55,"TGFbeta receptor1_TGFB1",17,55,"TGFbeta receptor1_TGFB1",0.681,0.398245614035088,7
2,56,"NRP1_VEGFA",1,56,"NRP1_VEGFA",0.367,0.214619883040936,7
2,56,"NRP1_VEGFA",2,56,"NRP1_VEGFA",0.402,0.235087719298246,7
2,56,"NRP1_VEGFA",8,56,"NRP1_VEGFA",0.454,0.265497076023392,7
2,56,"NRP1_VEGFA",9,56,"NRP1_VEGFA",0.375,0.219298245614035,7
2,23,"aVb6 complex_TGFB1",3,23,"aVb6 complex_TGFB1",0.846,0.494736842105263,7
2,23,"aVb6 complex_TGFB1",5,23,"aVb6 complex_TGFB1",0.59,0.345029239766082,7
2,23,"aVb6 complex_TGFB1",6,23,"aVb6 complex_TGFB1",0.296,0.173099415204678,7
2,23,"aVb6 complex_TGFB1",11,23,"aVb6 complex_TGFB1",0.566,0.330994152046784,7
2,23,"aVb6 complex_TGFB1",14,23,"aVb6 complex_TGFB1",0.389,0.227485380116959,7
2,23,"aVb6 complex_TGFB1",15,23,"aVb6 complex_TGFB1",0.368,0.215204678362573,7
2,23,"aVb6 complex_TGFB1",16,23,"aVb6 complex_TGFB1",0.689,0.402923976608187,7
2,23,"aVb6 complex_TGFB1",17,23,"aVb6 complex_TGFB1",0.816,0.47719298245614,7
2,57,"NRP1_VEGFB",4,57,"NRP1_VEGFB",0.285,0.166666666666667,7
2,57,"NRP1_VEGFB",7,57,"NRP1_VEGFB",0.285,0.166666666666667,7
2,57,"NRP1_VEGFB",8,57,"NRP1_VEGFB",0.394,0.230409356725146,7
2,57,"NRP1_VEGFB",9,57,"NRP1_VEGFB",0.387,0.226315789473684,7
2,57,"NRP1_VEGFB",12,57,"NRP1_VEGFB",0.397,0.232163742690058,7
2,24,"GRN_TNFRSF1A",3,24,"GRN_TNFRSF1A",0.543,0.317543859649123,7
2,24,"GRN_TNFRSF1A",5,24,"GRN_TNFRSF1A",0.585,0.342105263157895,7
2,24,"GRN_TNFRSF1A",6,24,"GRN_TNFRSF1A",0.378,0.221052631578947,7
2,24,"GRN_TNFRSF1A",15,24,"GRN_TNFRSF1A",0.449,0.262573099415205,7
2,24,"GRN_TNFRSF1A",16,24,"GRN_TNFRSF1A",0.531,0.310526315789474,7
2,24,"GRN_TNFRSF1A",17,24,"GRN_TNFRSF1A",0.593,0.346783625730994,7
3,58,"CCL15_CCR1",15,58,"CCL15_CCR1",0.768,0.319866722199084,7
3,58,"CCL15_CCR1",17,58,"CCL15_CCR1",0.543,0.226155768429821,7
3,59,"a4b1 complex_TNC",6,59,"a4b1 complex_TNC",0.652,0.27155351936693,7
3,60,"ALCAM_CD6",16,60,"ALCAM_CD6",0.197,0.0820491461890879,7
3,61,"a5b1 complex_FN1",3,61,"a5b1 complex_FN1",0.343,0.142857142857143,7
3,61,"a5b1 complex_FN1",17,61,"a5b1 complex_FN1",0.221,0.0920449812578093,7
3,31,"TGFbeta receptor1_TGFB2",6,31,"TGFbeta receptor1_TGFB2",0.156,0.0649729279466889,7
3,62,"FAS_TNF",3,62,"FAS_TNF",0.245,0.102040816326531,7
3,62,"FAS_TNF",15,62,"FAS_TNF",0.289,0.12036651395252,7
3,63,"CCL18_CCR1",15,63,"CCL18_CCR1",0.494,0.205747605164515,7
3,63,"CCL18_CCR1",17,63,"CCL18_CCR1",0.269,0.112036651395252,7
3,64,"TNF_TNFRSF1B",3,64,"TNF_TNFRSF1B",0.56,0.233236151603499,7
3,64,"TNF_TNFRSF1B",11,64,"TNF_TNFRSF1B",0.183,0.0762182423990004,7
3,64,"TNF_TNFRSF1B",15,64,"TNF_TNFRSF1B",0.268,0.111620158267389,7
3,64,"TNF_TNFRSF1B",16,64,"TNF_TNFRSF1B",0.164,0.068304872969596,7
3,64,"TNF_TNFRSF1B",17,64,"TNF_TNFRSF1B",0.453,0.188671386922116,7
3,65,"a4b7 complex_FN1",3,65,"a4b7 complex_FN1",0.359,0.149521032902957,7
3,65,"a4b7 complex_FN1",17,65,"a4b7 complex_FN1",0.238,0.0991253644314869,7
3,66,"a4b1 complex_FN1",3,66,"a4b1 complex_FN1",0.737,0.306955435235319,7
3,66,"a4b1 complex_FN1",17,66,"a4b1 complex_FN1",0.616,0.256559766763848,7
3,67,"TNF_RIPK1",3,67,"TNF_RIPK1",0.195,0.0812161599333611,7
3,67,"TNF_RIPK1",6,67,"TNF_RIPK1",0.171,0.0712203248646398,7
3,67,"TNF_RIPK1",7,67,"TNF_RIPK1",0.161,0.0670553935860058,7
3,67,"TNF_RIPK1",14,67,"TNF_RIPK1",0.163,0.0678883798417326,7
3,67,"TNF_RIPK1",15,67,"TNF_RIPK1",0.173,0.0720533111203665,7
3,67,"TNF_RIPK1",17,67,"TNF_RIPK1",0.251,0.104539775093711,7
3,68,"LRP1_MDK",1,68,"LRP1_MDK",0.665,0.276967930029155,7
3,68,"LRP1_MDK",4,68,"LRP1_MDK",0.71,0.295710120783007,7
3,68,"LRP1_MDK",6,68,"LRP1_MDK",0.601,0.250312369845898,7
3,68,"LRP1_MDK",10,68,"LRP1_MDK",0.558,0.232403165347772,7
3,3,"LIFR_OSM",15,3,"LIFR_OSM",0.4,0.166597251145356,7
3,69,"aMb2 complex_F10",3,69,"aMb2 complex_F10",0.977,0.406913785922532,7
3,69,"aMb2 complex_F10",15,69,"aMb2 complex_F10",0.648,0.269887546855477,7
3,69,"aMb2 complex_F10",17,69,"aMb2 complex_F10",0.853,0.355268638067472,7
3,70,"CCR5_CCL4",3,70,"CCR5_CCL4",0.236,0.0982923781757601,7
3,70,"CCR5_CCL4",11,70,"CCR5_CCL4",0.547,0.227821740941274,7
3,70,"CCR5_CCL4",15,70,"CCR5_CCL4",0.195,0.0812161599333611,7
3,70,"CCR5_CCL4",16,70,"CCR5_CCL4",0.584,0.24323198667222,7
3,70,"CCR5_CCL4",17,70,"CCR5_CCL4",0.168,0.0699708454810496,7
3,71,"LRP1_PDGFB",3,71,"LRP1_PDGFB",0.527,0.219491878384007,7
3,71,"LRP1_PDGFB",5,71,"LRP1_PDGFB",0.591,0.246147438567264,7
3,71,"LRP1_PDGFB",6,71,"LRP1_PDGFB",0.557,0.231986672219908,7
3,71,"LRP1_PDGFB",16,71,"LRP1_PDGFB",0.555,0.231153685964182,7
3,71,"LRP1_PDGFB",17,71,"LRP1_PDGFB",0.575,0.239483548521449,7
3,72,"aVb5 complex_FN1",3,72,"aVb5 complex_FN1",0.335,0.139525197834236,7
3,72,"aVb5 complex_FN1",17,72,"aVb5 complex_FN1",0.214,0.0891295293627655,7
3,7,"CCL5_CCR1",15,7,"CCL5_CCR1",0.445,0.185339441899209,7
3,7,"CCL5_CCR1",17,7,"CCL5_CCR1",0.22,0.0916284881299459,7
3,8,"CXCL16_CXCR6",11,8,"CXCL16_CXCR6",0.269,0.112036651395252,7
3,8,"CXCL16_CXCR6",16,8,"CXCL16_CXCR6",0.377,0.157017909204498,7
3,11,"CCL5_CCR5",3,11,"CCL5_CCR5",0.209,0.0870470637234486,7
3,11,"CCL5_CCR5",11,11,"CCL5_CCR5",0.336,0.139941690962099,7
3,11,"CCL5_CCR5",16,11,"CCL5_CCR5",0.239,0.0995418575593503,7
3,73,"TNFSF12_TNFRSF12A",4,73,"TNFSF12_TNFRSF12A",0.13,0.0541441066222407,7
3,73,"TNFSF12_TNFRSF12A",6,73,"TNFSF12_TNFRSF12A",0.318,0.132444814660558,7
3,73,"TNFSF12_TNFRSF12A",9,73,"TNFSF12_TNFRSF12A",0.149,0.0620574760516452,7
3,73,"TNFSF12_TNFRSF12A",12,73,"TNFSF12_TNFRSF12A",0.135,0.0562265722615577,7
3,74,"ADORA2A_NAMPT",2,74,"ADORA2A_NAMPT",0.321,0.133694294044148,7
3,74,"ADORA2A_NAMPT",6,74,"ADORA2A_NAMPT",0.33,0.137442732194919,7
3,74,"ADORA2A_NAMPT",7,74,"ADORA2A_NAMPT",0.472,0.19658475635152,7
3,74,"ADORA2A_NAMPT",8,74,"ADORA2A_NAMPT",0.491,0.204498125780925,7
3,74,"ADORA2A_NAMPT",9,74,"ADORA2A_NAMPT",0.535,0.222823823406914,7
3,74,"ADORA2A_NAMPT",10,74,"ADORA2A_NAMPT",0.27,0.112453144523115,7
3,74,"ADORA2A_NAMPT",13,74,"ADORA2A_NAMPT",0.376,0.156601416076635,7
3,75,"ANXA1_FPR3",3,75,"ANXA1_FPR3",0.669,0.278633902540608,7
3,75,"ANXA1_FPR3",15,75,"ANXA1_FPR3",1.038,0.432319866722199,7
3,75,"ANXA1_FPR3",17,75,"ANXA1_FPR3",0.663,0.276134943773428,7
3,76,"ANXA1_FPR1",3,76,"ANXA1_FPR1",0.488,0.203248646397334,7
3,76,"ANXA1_FPR1",15,76,"ANXA1_FPR1",0.919,0.382757184506456,7
3,76,"ANXA1_FPR1",17,76,"ANXA1_FPR1",0.46,0.19158683881716,7
3,77,"TNF_TNFRSF1A",3,77,"TNF_TNFRSF1A",0.462,0.192419825072886,7
3,77,"TNF_TNFRSF1A",4,77,"TNF_TNFRSF1A",0.189,0.0787172011661808,7
3,77,"TNF_TNFRSF1A",5,77,"TNF_TNFRSF1A",0.504,0.209912536443149,7
3,77,"TNF_TNFRSF1A",6,77,"TNF_TNFRSF1A",0.297,0.123698458975427,7
3,77,"TNF_TNFRSF1A",7,77,"TNF_TNFRSF1A",0.183,0.0762182423990004,7
3,77,"TNF_TNFRSF1A",8,77,"TNF_TNFRSF1A",0.197,0.0820491461890879,7
3,77,"TNF_TNFRSF1A",9,77,"TNF_TNFRSF1A",0.186,0.0774677217825906,7
3,77,"TNF_TNFRSF1A",11,77,"TNF_TNFRSF1A",0.188,0.0783007080383174,7
3,77,"TNF_TNFRSF1A",12,77,"TNF_TNFRSF1A",0.202,0.0841316118284048,7
3,77,"TNF_TNFRSF1A",13,77,"TNF_TNFRSF1A",0.18,0.0749687630154103,7
3,77,"TNF_TNFRSF1A",14,77,"TNF_TNFRSF1A",0.3,0.124947938359017,7
3,77,"TNF_TNFRSF1A",15,77,"TNF_TNFRSF1A",0.369,0.153685964181591,7
3,77,"TNF_TNFRSF1A",16,77,"TNF_TNFRSF1A",0.451,0.187838400666389,7
3,77,"TNF_TNFRSF1A",17,77,"TNF_TNFRSF1A",0.512,0.213244481466056,7
3,78,"TNFRSF1A_FASLG",11,78,"TNFRSF1A_FASLG",0.467,0.194502290712203,7
3,78,"TNFRSF1A_FASLG",16,78,"TNFRSF1A_FASLG",0.451,0.187838400666389,7
3,79,"PLAUR_a4b1 complex",3,79,"PLAUR_a4b1 complex",0.902,0.375676801332778,7
3,79,"PLAUR_a4b1 complex",11,79,"PLAUR_a4b1 complex",0.587,0.24448146605581,7
3,79,"PLAUR_a4b1 complex",15,79,"PLAUR_a4b1 complex",0.487,0.202832153269471,7
3,79,"PLAUR_a4b1 complex",16,79,"PLAUR_a4b1 complex",0.558,0.232403165347772,7
3,79,"PLAUR_a4b1 complex",17,79,"PLAUR_a4b1 complex",0.829,0.345272802998751,7
3,15,"aVb1 complex_FN1",3,15,"aVb1 complex_FN1",0.67,0.279050395668472,7
3,15,"aVb1 complex_FN1",17,15,"aVb1 complex_FN1",0.549,0.228654727197001,7
3,80,"TNF_LTBR",1,80,"TNF_LTBR",0.192,0.0799666805497709,7
3,80,"TNF_LTBR",2,80,"TNF_LTBR",0.186,0.0774677217825906,7
3,80,"TNF_LTBR",3,80,"TNF_LTBR",0.249,0.103706788837984,7
3,80,"TNF_LTBR",4,80,"TNF_LTBR",0.185,0.0770512286547272,7
3,80,"TNF_LTBR",5,80,"TNF_LTBR",0.257,0.107038733860891,7
3,80,"TNF_LTBR",6,80,"TNF_LTBR",0.206,0.0857975843398584,7
3,80,"TNF_LTBR",7,80,"TNF_LTBR",0.263,0.109537692628072,7
3,80,"TNF_LTBR",8,80,"TNF_LTBR",0.182,0.075801749271137,7
3,80,"TNF_LTBR",9,80,"TNF_LTBR",0.193,0.0803831736776343,7
3,80,"TNF_LTBR",10,80,"TNF_LTBR",0.179,0.0745522698875469,7
3,80,"TNF_LTBR",12,80,"TNF_LTBR",0.222,0.0924614743856726,7
3,80,"TNF_LTBR",13,80,"TNF_LTBR",0.224,0.0932944606413994,7
3,80,"TNF_LTBR",14,80,"TNF_LTBR",0.264,0.109954185755935,7
3,80,"TNF_LTBR",15,80,"TNF_LTBR",0.182,0.075801749271137,7
3,80,"TNF_LTBR",17,80,"TNF_LTBR",0.251,0.104539775093711,7
3,81,"a4b1 complex_SPP1",1,81,"a4b1 complex_SPP1",1.978,0.823823406913786,7
3,81,"a4b1 complex_SPP1",2,81,"a4b1 complex_SPP1",1.122,0.467305289462724,7
3,81,"a4b1 complex_SPP1",4,81,"a4b1 complex_SPP1",1.312,0.546438983756768,7
3,81,"a4b1 complex_SPP1",6,81,"a4b1 complex_SPP1",2.401,1,7
3,81,"a4b1 complex_SPP1",7,81,"a4b1 complex_SPP1",1.341,0.558517284464806,7
3,81,"a4b1 complex_SPP1",8,81,"a4b1 complex_SPP1",2.215,0.922532278217409,7
3,81,"a4b1 complex_SPP1",9,81,"a4b1 complex_SPP1",2.112,0.87963348604748,7
3,81,"a4b1 complex_SPP1",10,81,"a4b1 complex_SPP1",1.663,0.692628071636818,7
3,81,"a4b1 complex_SPP1",12,81,"a4b1 complex_SPP1",1.539,0.640982923781758,7
3,81,"a4b1 complex_SPP1",14,81,"a4b1 complex_SPP1",1.524,0.634735526863807,7
3,82,"aMb2 complex_C3",1,82,"aMb2 complex_C3",0.724,0.301541024573095,7
3,82,"aMb2 complex_C3",2,82,"aMb2 complex_C3",0.773,0.321949187838401,7
3,82,"aMb2 complex_C3",3,82,"aMb2 complex_C3",0.796,0.331528529779259,7
3,82,"aMb2 complex_C3",4,82,"aMb2 complex_C3",0.723,0.301124531445231,7
3,82,"aMb2 complex_C3",5,82,"aMb2 complex_C3",0.625,0.260308204914619,7
3,82,"aMb2 complex_C3",6,82,"aMb2 complex_C3",1.512,0.629737609329446,7
3,82,"aMb2 complex_C3",10,82,"aMb2 complex_C3",0.715,0.297792586422324,7
3,82,"aMb2 complex_C3",13,82,"aMb2 complex_C3",0.692,0.288213244481466,7
3,82,"aMb2 complex_C3",15,82,"aMb2 complex_C3",0.794,0.330695543523532,7
3,82,"aMb2 complex_C3",16,82,"aMb2 complex_C3",0.605,0.251978342357351,7
3,82,"aMb2 complex_C3",17,82,"aMb2 complex_C3",0.673,0.280299875052062,7
3,17,"TTR_DDR1",7,17,"TTR_DDR1",0.428,0.178259058725531,7
3,83,"RIPK1_TNFSF10",2,83,"RIPK1_TNFSF10",0.192,0.0799666805497709,7
3,83,"RIPK1_TNFSF10",4,83,"RIPK1_TNFSF10",0.155,0.0645564348188255,7
3,83,"RIPK1_TNFSF10",5,83,"RIPK1_TNFSF10",0.387,0.161182840483132,7
3,83,"RIPK1_TNFSF10",6,83,"RIPK1_TNFSF10",0.165,0.0687213660974594,7
3,83,"RIPK1_TNFSF10",7,83,"RIPK1_TNFSF10",0.206,0.0857975843398584,7
3,83,"RIPK1_TNFSF10",8,83,"RIPK1_TNFSF10",0.202,0.0841316118284048,7
3,83,"RIPK1_TNFSF10",16,83,"RIPK1_TNFSF10",0.356,0.148271553519367,7
3,83,"RIPK1_TNFSF10",17,83,"RIPK1_TNFSF10",0.452,0.188254893794252,7
3,20,"CD74_MIF",1,20,"CD74_MIF",1.421,0.591836734693878,7
3,20,"CD74_MIF",2,20,"CD74_MIF",1.39,0.578925447730112,7
3,20,"CD74_MIF",4,20,"CD74_MIF",1.493,0.621824239900042,7
3,20,"CD74_MIF",10,20,"CD74_MIF",1.449,0.603498542274053,7
3,20,"CD74_MIF",12,20,"CD74_MIF",1.596,0.664723032069971,7
3,53,"ADRB2_VEGFB",1,53,"ADRB2_VEGFB",0.495,0.206164098292378,7
3,53,"ADRB2_VEGFB",2,53,"ADRB2_VEGFB",0.47,0.195751770095793,7
3,53,"ADRB2_VEGFB",4,53,"ADRB2_VEGFB",0.556,0.231570179092045,7
3,53,"ADRB2_VEGFB",5,53,"ADRB2_VEGFB",0.477,0.198667221990837,7
3,53,"ADRB2_VEGFB",6,53,"ADRB2_VEGFB",0.478,0.199083715118701,7
3,53,"ADRB2_VEGFB",7,53,"ADRB2_VEGFB",0.556,0.231570179092045,7
3,53,"ADRB2_VEGFB",8,53,"ADRB2_VEGFB",0.665,0.276967930029155,7
3,53,"ADRB2_VEGFB",9,53,"ADRB2_VEGFB",0.658,0.274052478134111,7
3,53,"ADRB2_VEGFB",10,53,"ADRB2_VEGFB",0.467,0.194502290712203,7
3,53,"ADRB2_VEGFB",12,53,"ADRB2_VEGFB",0.668,0.278217409412745,7
3,53,"ADRB2_VEGFB",13,53,"ADRB2_VEGFB",0.49,0.204081632653061,7
3,53,"ADRB2_VEGFB",14,53,"ADRB2_VEGFB",0.577,0.240316534777176,7
3,53,"ADRB2_VEGFB",17,53,"ADRB2_VEGFB",0.438,0.182423990004165,7
3,21,"SEMA4D_PLXNB1",6,21,"SEMA4D_PLXNB1",0.432,0.179925031236985,7
3,21,"SEMA4D_PLXNB1",7,21,"SEMA4D_PLXNB1",0.569,0.236984589754269,7
3,21,"SEMA4D_PLXNB1",8,21,"SEMA4D_PLXNB1",0.451,0.187838400666389,7
3,21,"SEMA4D_PLXNB1",9,21,"SEMA4D_PLXNB1",0.456,0.189920866305706,7
3,21,"SEMA4D_PLXNB1",12,21,"SEMA4D_PLXNB1",0.507,0.211162015826739,7
3,21,"SEMA4D_PLXNB1",14,21,"SEMA4D_PLXNB1",0.535,0.222823823406914,7
3,22,"GRN_TNFRSF1B",3,22,"GRN_TNFRSF1B",1.182,0.492294877134527,7
3,22,"GRN_TNFRSF1B",11,22,"GRN_TNFRSF1B",0.805,0.335276967930029,7
3,22,"GRN_TNFRSF1B",15,22,"GRN_TNFRSF1B",0.89,0.370678883798417,7
3,22,"GRN_TNFRSF1B",16,22,"GRN_TNFRSF1B",0.785,0.326947105372761,7
3,22,"GRN_TNFRSF1B",17,22,"GRN_TNFRSF1B",1.075,0.447730112453145,7
3,55,"TGFbeta receptor1_TGFB1",3,55,"TGFbeta receptor1_TGFB1",0.717,0.298625572678051,7
3,55,"TGFbeta receptor1_TGFB1",5,55,"TGFbeta receptor1_TGFB1",0.461,0.192003331945023,7
3,55,"TGFbeta receptor1_TGFB1",11,55,"TGFbeta receptor1_TGFB1",0.437,0.182007496876302,7
3,55,"TGFbeta receptor1_TGFB1",14,55,"TGFbeta receptor1_TGFB1",0.26,0.108288213244481,7
3,55,"TGFbeta receptor1_TGFB1",15,55,"TGFbeta receptor1_TGFB1",0.239,0.0995418575593503,7
3,55,"TGFbeta receptor1_TGFB1",16,55,"TGFbeta receptor1_TGFB1",0.56,0.233236151603499,7
3,55,"TGFbeta receptor1_TGFB1",17,55,"TGFbeta receptor1_TGFB1",0.687,0.286130778842149,7
3,56,"NRP1_VEGFA",1,56,"NRP1_VEGFA",0.352,0.146605581007913,7
3,56,"NRP1_VEGFA",2,56,"NRP1_VEGFA",0.387,0.161182840483132,7
3,56,"NRP1_VEGFA",8,56,"NRP1_VEGFA",0.439,0.182840483132028,7
3,56,"NRP1_VEGFA",9,56,"NRP1_VEGFA",0.359,0.149521032902957,7
3,57,"NRP1_VEGFB",4,57,"NRP1_VEGFB",0.269,0.112036651395252,7
3,57,"NRP1_VEGFB",8,57,"NRP1_VEGFB",0.378,0.157434402332362,7
3,57,"NRP1_VEGFB",9,57,"NRP1_VEGFB",0.372,0.154935443565181,7
3,57,"NRP1_VEGFB",12,57,"NRP1_VEGFB",0.382,0.159100374843815,7
3,84,"SORT1_GRN",3,84,"SORT1_GRN",0.798,0.332361516034985,7
3,84,"SORT1_GRN",5,84,"SORT1_GRN",0.429,0.178675551853394,7
3,84,"SORT1_GRN",6,84,"SORT1_GRN",0.371,0.154518950437318,7
3,84,"SORT1_GRN",7,84,"SORT1_GRN",0.394,0.164098292378176,7
3,84,"SORT1_GRN",12,84,"SORT1_GRN",0.338,0.140774677217826,7
3,84,"SORT1_GRN",13,84,"SORT1_GRN",0.31,0.129112869637651,7
3,84,"SORT1_GRN",17,84,"SORT1_GRN",0.597,0.248646397334444,7
3,85,"SORT1_COPA",1,85,"SORT1_COPA",0.281,0.117034568929613,7
3,85,"SORT1_COPA",2,85,"SORT1_COPA",0.272,0.113286130778842,7
3,85,"SORT1_COPA",3,85,"SORT1_COPA",0.32,0.133277800916285,7
3,85,"SORT1_COPA",6,85,"SORT1_COPA",0.312,0.129945855893378,7
3,85,"SORT1_COPA",7,85,"SORT1_COPA",0.409,0.170345689296127,7
3,85,"SORT1_COPA",8,85,"SORT1_COPA",0.313,0.130362349021241,7
3,85,"SORT1_COPA",9,85,"SORT1_COPA",0.426,0.177426072469804,7
3,85,"SORT1_COPA",12,85,"SORT1_COPA",0.341,0.142024156601416,7
3,85,"SORT1_COPA",13,85,"SORT1_COPA",0.419,0.174510620574761,7
3,85,"SORT1_COPA",14,85,"SORT1_COPA",0.408,0.169929196168263,7
3,24,"GRN_TNFRSF1A",3,24,"GRN_TNFRSF1A",1.084,0.451478550603915,7
3,24,"GRN_TNFRSF1A",4,24,"GRN_TNFRSF1A",0.81,0.337359433569346,7
3,24,"GRN_TNFRSF1A",5,24,"GRN_TNFRSF1A",1.126,0.468971261974177,7
3,24,"GRN_TNFRSF1A",6,24,"GRN_TNFRSF1A",0.919,0.382757184506456,7
3,24,"GRN_TNFRSF1A",7,24,"GRN_TNFRSF1A",0.805,0.335276967930029,7
3,24,"GRN_TNFRSF1A",8,24,"GRN_TNFRSF1A",0.818,0.340691378592253,7
3,24,"GRN_TNFRSF1A",9,24,"GRN_TNFRSF1A",0.808,0.336526447313619,7
3,24,"GRN_TNFRSF1A",11,24,"GRN_TNFRSF1A",0.81,0.337359433569346,7
3,24,"GRN_TNFRSF1A",12,24,"GRN_TNFRSF1A",0.824,0.343190337359434,7
3,24,"GRN_TNFRSF1A",13,24,"GRN_TNFRSF1A",0.802,0.334027488546439,7
3,24,"GRN_TNFRSF1A",14,24,"GRN_TNFRSF1A",0.921,0.383590170762182,7
3,24,"GRN_TNFRSF1A",15,24,"GRN_TNFRSF1A",0.99,0.412328196584756,7
3,24,"GRN_TNFRSF1A",16,24,"GRN_TNFRSF1A",1.073,0.446897126197418,7
3,24,"GRN_TNFRSF1A",17,24,"GRN_TNFRSF1A",1.134,0.472303206997085,7
4,86,"NRG1_ERBB4",8,86,"NRG1_ERBB4",0.321,0.18673647469459,7
4,25,"FGF1_FGFR4",13,25,"FGF1_FGFR4",0.262,0.152414194299011,7
4,87,"NRG1_EGFR",1,87,"NRG1_EGFR",0.154,0.089586969168121,7
4,87,"NRG1_EGFR",2,87,"NRG1_EGFR",0.168,0.0977312390924956,7
4,87,"NRG1_EGFR",4,87,"NRG1_EGFR",0.16,0.0930773705642816,7
4,87,"NRG1_EGFR",7,87,"NRG1_EGFR",0.175,0.101803374054683,7
4,87,"NRG1_EGFR",10,87,"NRG1_EGFR",0.149,0.0866783013379872,7
4,87,"NRG1_EGFR",13,87,"NRG1_EGFR",0.144,0.0837696335078534,7
4,26,"BMP7_ACVR_1A2A receptor",14,26,"BMP7_ACVR_1A2A receptor",0.127,0.0738801628853985,7
4,88,"NRG1_ERBB3",1,88,"NRG1_ERBB3",0.173,0.100639906922629,7
4,88,"NRG1_ERBB3",2,88,"NRG1_ERBB3",0.182,0.10587550901687,7
4,88,"NRG1_ERBB3",4,88,"NRG1_ERBB3",0.168,0.0977312390924956,7
4,88,"NRG1_ERBB3",6,88,"NRG1_ERBB3",0.162,0.0942408376963351,7
4,88,"NRG1_ERBB3",7,88,"NRG1_ERBB3",0.148,0.0860965677719604,7
4,88,"NRG1_ERBB3",10,88,"NRG1_ERBB3",0.163,0.0948225712623618,7
4,88,"NRG1_ERBB3",13,88,"NRG1_ERBB3",0.219,0.12739965095986,7
4,27,"BMP7_ACVR1_BMPR2",14,27,"BMP7_ACVR1_BMPR2",0.127,0.0738801628853985,7
4,28,"BMP7_ACVR_1A2B receptor",14,28,"BMP7_ACVR_1A2B receptor",0.127,0.0738801628853985,7
4,29,"TNFSF10_TNFRSF10B",17,29,"TNFSF10_TNFRSF10B",0.155,0.0901687027341478,7
4,36,"IL15_IL15RA",9,36,"IL15_IL15RA",0.177,0.102966841186736,7
4,36,"IL15_IL15RA",12,36,"IL15_IL15RA",0.177,0.102966841186736,7
4,37,"CXCL12_CXCR3",11,37,"CXCL12_CXCR3",0.317,0.184409540430483,7
